t x
2.610132034514038857e-01 2.580595694288498887e-01
2.673026782333653983e-01 2.641308693166058985e-01
2.735921530153269110e-01 2.701917208837817386e-01
2.798816277972884237e-01 2.762418843790739320e-01
2.861711025792503804e-01 2.822811204739716362e-01
2.924605773612118931e-01 2.883091902722217381e-01
2.987500521431734057e-01 2.943258553192816818e-01
3.050395269251349184e-01 3.003308776117503132e-01
3.113290017070964311e-01 3.063240196067832377e-01
3.176184764890579437e-01 3.123050442314892483e-01
3.239079512710194564e-01 3.182737148923083237e-01
3.301974260529809690e-01 3.242297954843706420e-01
3.364869008349424817e-01 3.301730504008364431e-01
3.427763756169039944e-01 3.361032445422157400e-01
3.490658503988655070e-01 3.420201433256683243e-01
3.553553251808270197e-01 3.479235126942834544e-01
3.616447999627889764e-01 3.538131191263386710e-01
3.679342747447504891e-01 3.596887296445356319e-01
3.742237495267120018e-01 3.655501118252189041e-01
3.805132243086735144e-01 3.713970338075680000e-01
3.868026990906350271e-01 3.772292643027697623e-01
3.930921738725965398e-01 3.830465726031674900e-01
3.993816486545580524e-01 3.888487285913872493e-01
4.056711234365195651e-01 3.946355027494405920e-01
4.119605982184810777e-01 4.004066661678035710e-01
4.182500730004425904e-01 4.061619905544721076e-01
4.245395477824041031e-01 4.119012482439923239e-01
4.308290225643656157e-01 4.176242122064665607e-01
4.371184973463271284e-01 4.233306560565340271e-01
4.434079721282890851e-01 4.290203540623264145e-01
4.496974469102505978e-01 4.346930811543955331e-01
4.559869216922121105e-01 4.403486129346192435e-01
4.622763964741736231e-01 4.459867256850758577e-01
4.685658712561351358e-01 4.516071963768948927e-01
4.748553460380966484e-01 4.572098026790789027e-01
4.811448208200581611e-01 4.627943229672987768e-01
4.874342956020196738e-01 4.683605363326602822e-01
4.937237703839811864e-01 4.739082225904428514e-01
5.000132451659426991e-01 4.794371622888094486e-01
5.063027199479042118e-01 4.849471367174874037e-01
5.125921947298657244e-01 4.904379279164201577e-01
5.188816695118272371e-01 4.959093186843890888e-01
5.251711442937891938e-01 5.013610925876058610e-01
5.314606190757507065e-01 5.067930339682724661e-01
5.377500938577122191e-01 5.122049279531142307e-01
5.440395686396737318e-01 5.175965604618782967e-01
5.503290434216352445e-01 5.229677182158022353e-01
5.566185182035967571e-01 5.283181887460511872e-01
5.629079929855582698e-01 5.336477604021220289e-01
5.691974677675197825e-01 5.389562223602161195e-01
5.754869425494812951e-01 5.442433646315787410e-01
5.817764173314428078e-01 5.495089780708056759e-01
5.880658921134043204e-01 5.547528543841168114e-01
5.943553668953658331e-01 5.599747861375949931e-01
6.006448416773273458e-01 5.651745667653923499e-01
6.069343164592893025e-01 5.703519905779013133e-01
6.132237912412508152e-01 5.755068527698898873e-01
6.195132660232123278e-01 5.806389494286053887e-01
6.258027408051738405e-01 5.857480775418392183e-01
6.320922155871353532e-01 5.908340350059578805e-01
6.383816903690968658e-01 5.958966206338974780e-01
6.446711651510583785e-01 6.009356341631226783e-01
6.509606399330198911e-01 6.059508762635479329e-01
6.572501147149814038e-01 6.109421485454226142e-01
6.635395894969429165e-01 6.159092535671792934e-01
6.698290642789044291e-01 6.208519948432432711e-01
6.761185390608659418e-01 6.257701768518054708e-01
6.824080138428278985e-01 6.306636050425571405e-01
6.886974886247894112e-01 6.355320858443840315e-01
6.949869634067509239e-01 6.403754266730258271e-01
7.012764381887124365e-01 6.451934359386932716e-01
7.075659129706739492e-01 6.499859230536465526e-01
7.138553877526354619e-01 6.547526984397348260e-01
7.201448625345969745e-01 6.594935735358956608e-01
7.264343373165584872e-01 6.642083608056137400e-01
7.327238120985199998e-01 6.688968737443392598e-01
7.390132868804815125e-01 6.735589268868655832e-01
7.453027616624430252e-01 6.781943358146660383e-01
7.515922364444045378e-01 6.828029171631887495e-01
7.578817112263660505e-01 6.873844886291099465e-01
7.641711860083280072e-01 6.919388689775461954e-01
7.704606607902895199e-01 6.964658780492216650e-01
7.767501355722510326e-01 7.009653367675973135e-01
7.830396103542125452e-01 7.054370671459530007e-01
7.893290851361740579e-01 7.098808922944284117e-01
7.956185599181355705e-01 7.142966364270207924e-01
8.019080347000970832e-01 7.186841248685381656e-01
8.081975094820585959e-01 7.230431840615090255e-01
8.144869842640201085e-01 7.273736415730484017e-01
8.207764590459816212e-01 7.316753261016780696e-01
8.270659338279431338e-01 7.359480674841031300e-01
8.333554086099046465e-01 7.401916967019431803e-01
8.396448833918661592e-01 7.444060458884186327e-01
8.459343581738281159e-01 7.485909483349905136e-01
8.522238329557896286e-01 7.527462384979547450e-01
8.585133077377511412e-01 7.568717520049916825e-01
8.648027825197122098e-01 7.609673256616671377e-01
8.710922573016741666e-01 7.650327974578897683e-01
8.773817320836352351e-01 7.690680065743162874e-01
8.836712068655971919e-01 7.730727933887174830e-01
8.899606816475591486e-01 7.770469994822885029e-01
8.962501564295202172e-01 7.809904676459171746e-01
9.025396312114821740e-01 7.849030418864044734e-01
9.088291059934432425e-01 7.887845674326311451e-01
9.151185807754051993e-01 7.926348907416846945e-01
9.214080555573662679e-01 7.964538595049287517e-01
9.276975303393282246e-01 8.002413226540320279e-01
9.339870051212892932e-01 8.039971303669402047e-01
9.402764799032512499e-01 8.077211340738067458e-01
9.465659546852123185e-01 8.114131864628654212e-01
9.528554294671742753e-01 8.150731414862620872e-01
9.591449042491353438e-01 8.187008543658276238e-01
9.654343790310973006e-01 8.222961815988092393e-01
9.717238538130592573e-01 8.258589809635431545e-01
9.780133285950203259e-01 8.293891115250825452e-01
9.843028033769822827e-01 8.328864336407734159e-01
9.905922781589433512e-01 8.363508089657758493e-01
9.968817529409053080e-01 8.397821004585397375e-01
1.003171227722866377e+00 8.431801723862221154e-01
1.009460702504828333e+00 8.465448903300605288e-01
1.015750177286789402e+00 8.498761211906861179e-01
1.022039652068751359e+00 8.531737331933927360e-01
1.028329126850712427e+00 8.564375958933455601e-01
1.034618601632674384e+00 8.596675801807450723e-01
1.040908076414635453e+00 8.628635582859307540e-01
1.047197551196597409e+00 8.660254037844384856e-01
1.053487025978559366e+00 8.691529916019988811e-01
1.059776500760520435e+00 8.722461980194861075e-01
1.066065975542482391e+00 8.753049006778129693e-01
1.072355450324443460e+00 8.783289785827683716e-01
1.078644925106405417e+00 8.813183121098070449e-01
1.084934399888366485e+00 8.842727830087775409e-01
1.091223874670328442e+00 8.871922744086039314e-01
1.097513349452289511e+00 8.900766708219056689e-01
1.103802824234251467e+00 8.929258581495683744e-01
1.110092299016212536e+00 8.957397236852551181e-01
1.116381773798174493e+00 8.985181561198671840e-01
1.122671248580135561e+00 9.012610455459444392e-01
1.128960723362097518e+00 9.039682834620159646e-01
1.135250198144059475e+00 9.066397627768894019e-01
1.141539672926020543e+00 9.092753778138883414e-01
1.147829147707982500e+00 9.118750243150337553e-01
1.154118622489943569e+00 9.144385994451654787e-01
1.160408097271905525e+00 9.169660017960133969e-01
1.166697572053866594e+00 9.194571313902052401e-01
1.172987046835828551e+00 9.219118896852250833e-01
1.179276521617789619e+00 9.243301795773081198e-01
1.185565996399751576e+00 9.267119054052849192e-01
1.191855471181712645e+00 9.290569729543625144e-01
1.198144945963674601e+00 9.313652894598540843e-01
1.204434420745635670e+00 9.336367636108459100e-01
1.210723895527597627e+00 9.358713055538119274e-01
1.217013370309559583e+00 9.380688268961658860e-01
1.223302845091520652e+00 9.402292407097587734e-01
1.229592319873482609e+00 9.423524615343186195e-01
1.235881794655443677e+00 9.444384053808286827e-01
1.242171269437405634e+00 9.464869897348524574e-01
1.248460744219366703e+00 9.484981335597950647e-01
1.254750219001328659e+00 9.504717573001114639e-01
1.261039693783289728e+00 9.524077828844512705e-01
1.267329168565251685e+00 9.543061337287487289e-01
1.273618643347212753e+00 9.561667347392507343e-01
1.279908118129174710e+00 9.579895123154887893e-01
1.286197592911136667e+00 9.597743943531891198e-01
1.292487067693097735e+00 9.615213102471253936e-01
1.298776542475059692e+00 9.632301908939125967e-01
1.305066017257020761e+00 9.649009686947388476e-01
1.311355492038982717e+00 9.665335775580413680e-01
1.317644966820943786e+00 9.681279529021186159e-01
1.323934441602905743e+00 9.696840316576875729e-01
1.330223916384866811e+00 9.712017522703760841e-01
1.336513391166828768e+00 9.726810547031600196e-01
1.342802865948789837e+00 9.741218804387361541e-01
1.349092340730751793e+00 9.755241724818386473e-01
1.355381815512712862e+00 9.768878753614923527e-01
1.361671290294674819e+00 9.782129351332083944e-01
1.367960765076636775e+00 9.794992993811164617e-01
1.374250239858597844e+00 9.807469172200395935e-01
1.380539714640559801e+00 9.819557392975066801e-01
1.386829189422520869e+00 9.831257177957041238e-01
1.393118664204482826e+00 9.842568064333686584e-01
1.399408138986443895e+00 9.853489604676164415e-01
1.405697613768405851e+00 9.864021366957145265e-01
1.411987088550366920e+00 9.874162934567888295e-01
1.418276563332328877e+00 9.883913906334728106e-01
1.424566038114289945e+00 9.893273896534934275e-01
1.430855512896251902e+00 9.902242534911984695e-01
1.437144987678212971e+00 9.910819466690194979e-01
1.443434462460174927e+00 9.919004352588768336e-01
1.449723937242136884e+00 9.926796868835202625e-01
1.456013412024097953e+00 9.934196707178106767e-01
1.462302886806059909e+00 9.941203574899393214e-01
1.468592361588020978e+00 9.947817194825852027e-01
1.474881836369982935e+00 9.954037305340125430e-01
1.481171311151944003e+00 9.959863660391042872e-01
1.487460785933905960e+00 9.965296029503366571e-01
1.493750260715867029e+00 9.970334197786900887e-01
1.500039735497828985e+00 9.974977965944996638e-01
1.506329210279790054e+00 9.979227150282431458e-01
1.512618685061752011e+00 9.983081582712681756e-01
1.518908159843713079e+00 9.986541110764564078e-01
1.525197634625675036e+00 9.989605597588273600e-01
1.531487109407636993e+00 9.992274921960794254e-01
1.537776584189598061e+00 9.994548978290692665e-01
1.544066058971560018e+00 9.996427676622299252e-01
1.550355533753521087e+00 9.997910942639260945e-01
1.556645008535483043e+00 9.998998717667488823e-01
1.562934483317444112e+00 9.999690958677468489e-01
1.569223958099406069e+00 9.999987638285974256e-01
1.575513432881367137e+00 9.999888744757140513e-01
1.581802907663329094e+00 9.999394282002936896e-01
1.588092382445290163e+00 9.998504269583003978e-01
1.594381857227252119e+00 9.997218742703887218e-01
1.600671332009213188e+00 9.995537752217639182e-01
1.606960806791175145e+00 9.993461364619808940e-01
1.613250281573137102e+00 9.990989662046814157e-01
1.619539756355098170e+00 9.988122742272691479e-01
1.625829231137060127e+00 9.984860718705224070e-01
1.632118705919021195e+00 9.981203720381462974e-01
1.638408180700983152e+00 9.977151891962614538e-01
1.644697655482944221e+00 9.972705393728327206e-01
1.650987130264906178e+00 9.967864401570343258e-01
1.657276605046867246e+00 9.962629106985544380e-01
1.663566079828829203e+00 9.956999717068377720e-01
1.669855554610790271e+00 9.950976454502661328e-01
1.676145029392752228e+00 9.944559557552775653e-01
1.682434504174713297e+00 9.937749280054243295e-01
1.688723978956675253e+00 9.930545891403677050e-01
1.695013453738637210e+00 9.922949676548137310e-01
1.701302928520598279e+00 9.914960935973847755e-01
1.707592403302560236e+00 9.906579985694317081e-01
1.713881878084521304e+00 9.897807157237835662e-01
1.720171352866483261e+00 9.888642797634357162e-01
1.726460827648444329e+00 9.879087269401781723e-01
1.732750302430406286e+00 9.869140950531599676e-01
1.739039777212367355e+00 9.858804234473959038e-01
1.745329251994329312e+00 9.848077530122081313e-01
1.751618726776290380e+00 9.836961261796102196e-01
1.757908201558252337e+00 9.825455869226278338e-01
1.764197676340213405e+00 9.813561807535596815e-01
1.770487151122175362e+00 9.801279547221766197e-01
1.776776625904137319e+00 9.788609574138614766e-01
1.783066100686098387e+00 9.775552389476862558e-01
1.789355575468060344e+00 9.762108509744296114e-01
1.795645050250021413e+00 9.748278466745343707e-01
1.801934525031983370e+00 9.734062807560027730e-01
1.808223999813944438e+00 9.719462094522337559e-01
1.814513474595906395e+00 9.704476905197969572e-01
1.820802949377867463e+00 9.689107832361497641e-01
1.827092424159829420e+00 9.673355483972903013e-01
1.833381898941790489e+00 9.657220483153547974e-01
1.839671373723752446e+00 9.640703468161507805e-01
1.845960848505713514e+00 9.623805092366337632e-01
1.852250323287675471e+00 9.606526024223212001e-01
1.858539798069637428e+00 9.588866947246497130e-01
1.864829272851598496e+00 9.570828559982709205e-01
1.871118747633560453e+00 9.552411575982868719e-01
1.877408222415521521e+00 9.533616723774295254e-01
1.883697697197483478e+00 9.514444746831767219e-01
1.889987171979444547e+00 9.494896403548135355e-01
1.896276646761406504e+00 9.474972467204298976e-01
1.902566121543367572e+00 9.454673725938637086e-01
1.908855596325329529e+00 9.434000982715813333e-01
1.915145071107290597e+00 9.412955055295034734e-01
1.921434545889252554e+00 9.391536776197678682e-01
1.927724020671213623e+00 9.369746992674383712e-01
1.934013495453175580e+00 9.347586566671511887e-01
1.940302970235137536e+00 9.325056374797074943e-01
1.946592445017098605e+00 9.302157308286044257e-01
1.952881919799060562e+00 9.278890272965093500e-01
1.959171394581021630e+00 9.255256189216781726e-01
1.965460869362983587e+00 9.231255991943123629e-01
1.971750344144944656e+00 9.206890630528633546e-01
1.978039818926906612e+00 9.182161068802741077e-01
1.984329293708867681e+00 9.157068285001693786e-01
1.990618768490829638e+00 9.131613271729833725e-01
1.996908243272790706e+00 9.105797035920358828e-01
2.003197718054752663e+00 9.079620598795463682e-01
2.009487192836713731e+00 9.053084995825970704e-01
2.015776667618675688e+00 9.026191276690341825e-01
2.022066142400637645e+00 8.998940505233181675e-01
2.028355617182598714e+00 8.971333759423143484e-01
2.034645091964560670e+00 8.943372131310273199e-01
2.040934566746521739e+00 8.915056726982841795e-01
2.047224041528483696e+00 8.886388666523559188e-01
2.053513516310444764e+00 8.857369083965297429e-01
2.059802991092406721e+00 8.827999127246197730e-01
2.066092465874367790e+00 8.798279958164297865e-01
2.072381940656329746e+00 8.768212752331536741e-01
2.078671415438290815e+00 8.737798699127289348e-01
2.084960890220252772e+00 8.707039001651277754e-01
2.091250365002213840e+00 8.675934876676016927e-01
2.097539839784175797e+00 8.644487554598652146e-01
2.103829314566137754e+00 8.612698279392307921e-01
2.110118789348098822e+00 8.580568308556878465e-01
2.116408264130060779e+00 8.548098913069260840e-01
2.122697738912021848e+00 8.515291377333116252e-01
2.128987213693983804e+00 8.482146999128024056e-01
2.135276688475944873e+00 8.448667089558181686e-01
2.141566163257906830e+00 8.414852973000502834e-01
2.147855638039867898e+00 8.380705987052269323e-01
2.154145112821829855e+00 8.346227482478175697e-01
2.160434587603790924e+00 8.311418823156940805e-01
2.166724062385752880e+00 8.276281386027314335e-01
2.173013537167714837e+00 8.240816561033643683e-01
2.179303011949675906e+00 8.205025751070877948e-01
2.185592486731637862e+00 8.168910371929054559e-01
2.191881961513598931e+00 8.132471852237332932e-01
2.198171436295560888e+00 8.095711633407440821e-01
2.204460911077521956e+00 8.058631169576694342e-01
2.210750385859483913e+00 8.021231927550439567e-01
2.217039860641444982e+00 7.983515386744063358e-01
2.223329335423406938e+00 7.945483039124437985e-01
2.229618810205368007e+00 7.907136389150941636e-01
2.235908284987329964e+00 7.868476953715902722e-01
2.242197759769291032e+00 7.829506262084636736e-01
2.248487234551252989e+00 7.790225855834914670e-01
2.254776709333214946e+00 7.750637288796016211e-01
2.261066184115176014e+00 7.710742126987250034e-01
2.267355658897137971e+00 7.670541948555987810e-01
2.273645133679099040e+00 7.630038343715276339e-01
2.279934608461060996e+00 7.589232914680890119e-01
2.286224083243022065e+00 7.548127275607993125e-01
2.292513558024984022e+00 7.506723052527245477e-01
2.298803032806945090e+00 7.465021883280524850e-01
2.305092507588907047e+00 7.423025417456095010e-01
2.311381982370868116e+00 7.380735316323395745e-01
2.317671457152830072e+00 7.338153252767279922e-01
2.323960931934791141e+00 7.295280911221889708e-01
2.330250406716753098e+00 7.252119987603976581e-01
2.336539881498715054e+00 7.208672189245850515e-01
2.342829356280676123e+00 7.164939234827836234e-01
2.349118831062638080e+00 7.120922854310255401e-01
2.355408305844599148e+00 7.076624788865047977e-01
2.361697780626561105e+00 7.032046790806840697e-01
2.367987255408522174e+00 6.987190623523679145e-01
2.374276730190484130e+00 6.942058061407228031e-01
2.380566204972445199e+00 6.896650889782623972e-01
2.386855679754407156e+00 6.850970904837810904e-01
2.393145154536368224e+00 6.805019913552530220e-01
2.399434629318330181e+00 6.758799733626793538e-01
2.405724104100291250e+00 6.712312193409033512e-01
2.412013578882253206e+00 6.665559131823723948e-01
2.418303053664215163e+00 6.618542398298680185e-01
2.424592528446176232e+00 6.571263852691889840e-01
2.430882003228138188e+00 6.523725365217910577e-01
2.437171478010099257e+00 6.475928816373944796e-01
2.443460952792061214e+00 6.427876096865394739e-01
2.449750427574022282e+00 6.379569107531124494e-01
2.456039902355984239e+00 6.331009759268214632e-01
2.462329377137945308e+00 6.282199972956429290e-01
2.468618851919907264e+00 6.233141679382169231e-01
2.474908326701868333e+00 6.183836819162159548e-01
2.481197801483830290e+00 6.134287342666621123e-01
2.487487276265791358e+00 6.084495209942177851e-01
2.493776751047753315e+00 6.034462390634265372e-01
2.500066225829715272e+00 5.984190863909268909e-01
2.506355700611676340e+00 5.933682618376208140e-01
2.512645175393638297e+00 5.882939652008052356e-01
2.518934650175599366e+00 5.831963972062738089e-01
2.525224124957561322e+00 5.780757595003709337e-01
2.531513599739522391e+00 5.729322546420204665e-01
2.537803074521484348e+00 5.677660860947080224e-01
2.544092549303445416e+00 5.625774582184377426e-01
2.550382024085407373e+00 5.573665762616424324e-01
2.556671498867368442e+00 5.521336463530709393e-01
2.562960973649330398e+00 5.468788754936277918e-01
2.569250448431291467e+00 5.416024715481908558e-01
2.575539923213253424e+00 5.363046432373829164e-01
2.581829397995215380e+00 5.309856001293203898e-01
2.588118872777176449e+00 5.256455526313211779e-01
2.594408347559138406e+00 5.202847119815791066e-01
2.600697822341099474e+00 5.149032902408132717e-01
2.606987297123061431e+00 5.095015002838734208e-01
2.613276771905022500e+00 5.040795557913252400e-01
2.619566246686984456e+00 4.986376712409917866e-01
2.625855721468945525e+00 4.931760618994750489e-01
2.632145196250907482e+00 4.876949438136348736e-01
2.638434671032868550e+00 4.821945338020484639e-01
2.644724145814830507e+00 4.766750494464278565e-01
2.651013620596791576e+00 4.711367090830186899e-01
2.657303095378753532e+00 4.655797317939575630e-01
2.663592570160715489e+00 4.600043373986110740e-01
2.669882044942676558e+00 4.544107464448779443e-01
2.676171519724638515e+00 4.487991802004623332e-01
2.682460994506599583e+00 4.431698606441266675e-01
2.688750469288561540e+00 4.375230104569045042e-01
2.695039944070522608e+00 4.318588530132980163e-01
2.701329418852484565e+00 4.261776123724355658e-01
2.707618893634445634e+00 4.204795132692150661e-01
2.713908368416407590e+00 4.147647811054073763e-01
2.720197843198368659e+00 4.090336419407467061e-01
2.726487317980330616e+00 4.032863224839816629e-01
2.732776792762291684e+00 3.975230500839138092e-01
2.739066267544253641e+00 3.917440527203978062e-01
2.745355742326215598e+00 3.859495589953288452e-01
2.751645217108176666e+00 3.801397981235972723e-01
2.757934691890138623e+00 3.743149999240190651e-01
2.764224166672099692e+00 3.684753948102505450e-01
2.770513641454061649e+00 3.626212137816671732e-01
2.776803116236022717e+00 3.567526884142324106e-01
2.783092591017984674e+00 3.508700508513308280e-01
2.789382065799945742e+00 3.449735337945912805e-01
2.795671540581907699e+00 3.390633704946756088e-01
2.801961015363868768e+00 3.331397947420584038e-01
2.808250490145830724e+00 3.272030408577720761e-01
2.814539964927791793e+00 3.212533436841445988e-01
2.820829439709753750e+00 3.152909385755029992e-01
2.827118914491715707e+00 3.093160613888690236e-01
2.833408389273676775e+00 3.033289484746272135e-01
2.839697864055638732e+00 2.973298366671724979e-01
2.845987338837599800e+00 2.913189632755478486e-01
2.852276813619561757e+00 2.852965660740500176e-01
2.858566288401522826e+00 2.792628832928307769e-01
2.864855763183484783e+00 2.732181536084661855e-01
2.871145237965445851e+00 2.671626161345221351e-01
2.877434712747407808e+00 2.610965104120886449e-01
2.883724187529368876e+00 2.550200764003113241e-01
2.890013662311330833e+00 2.489335544668921096e-01
2.896303137093292790e+00 2.428371853785872281e-01
2.902592611875253858e+00 2.367312102916802885e-01
2.908882086657215815e+00 2.306158707424403320e-01
2.915171561439176884e+00 2.244914086375732198e-01
2.921461036221138841e+00 2.183580662446456544e-01
2.927750511003099909e+00 2.122160861825085898e-01
2.934039985785061866e+00 2.060657114116928590e-01
2.940329460567022934e+00 1.999071852248053560e-01
2.946618935348984891e+00 1.937407512368979901e-01
2.952908410130945960e+00 1.875666533758379440e-01
2.959197884912907917e+00 1.813851358726515095e-01
2.965487359694868985e+00 1.751964432518698656e-01
2.971776834476830942e+00 1.690008203218495708e-01
2.978066309258792899e+00 1.627985121650944167e-01
2.984355784040753967e+00 1.565897641285582398e-01
2.990645258822715924e+00 1.503748218139368820e-01
2.996934733604676993e+00 1.441539310679589292e-01
3.003224208386638949e+00 1.379273379726538018e-01
3.009513683168600018e+00 1.316952888356243134e-01
3.015803157950561975e+00 1.254580301802963593e-01
3.022092632732523043e+00 1.192158087361741281e-01
3.028382107514485000e+00 1.129688714290732060e-01
3.034671582296446068e+00 1.067174653713597599e-01
3.040961057078408025e+00 1.004618378521683897e-01
3.047250531860369094e+00 9.420223632762717014e-02
3.053540006642331051e+00 8.793890841106176415e-02
3.059829481424293007e+00 8.167210186320675303e-02
3.066118956206254076e+00 7.540206458240217291e-02
3.072408430988216033e+00 6.912904459478472208e-02
3.078697905770177101e+00 6.285329004448260426e-02
3.084987380552139058e+00 5.657504918379260145e-02
3.091276855334100127e+00 5.029457036336691667e-02
3.097566330116062083e+00 4.401210202238198255e-02
3.103855804898023152e+00 3.772789267871797664e-02
3.110145279679985109e+00 3.144219091912099640e-02
3.116434754461946177e+00 2.515524538937671806e-02
3.122724229243908134e+00 1.886730478446755135e-02
3.129013704025869202e+00 1.257861783874199973e-02
3.135303178807831159e+00 6.289433316068282313e-03
3.141592653589793116e+00 1.224606353822377258e-16
